,lat,lon,00:00Z 03-Apr-2024,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024
7077,8.797981,105.761765,0.11,0.23,3.62,1.23,0.04,0.44,0.41
7078,8.797981,105.8449,0.1,0.97,-0.0,1.21,0.02,0.48,1.12
7079,8.797981,105.92804,0.01,0.55,0.71,0.4,0.03,0.23,0.97
7080,8.880135,96.03485,0.0,0.01,0.01,0.25,1.05,0.57,0.02
7081,8.880135,96.11799,0.0,1.04,-0.65,0.03,0.17,0.18,0.01
7082,8.880135,96.201126,0.0,0.01,0.21,0.0,3.78,0.03,0.69
7083,8.880135,96.28426,0.0,0.27,-0.27,0.47,7.11,0.26,0.01
7084,8.880135,96.36739,0.0,0.0,0.01,0.69,1.89,0.0,0.0
7085,8.880135,96.45053,0.0,0.03,0.04,5.6,2.91,0.22,0.44
7086,8.880135,96.53367,0.0,0.0,3.29,1.24,0.37,3.77,2.4
7087,8.880135,96.616806,0.0,0.0,0.13,0.47,0.08,1.24,0.57
7088,8.880135,96.69994,0.01,0.0,0.24,1.99,6.64,0.0,0.13
7089,8.880135,96.78308,1.94,0.01,-1.82,18.1,34.63,0.08,0.39
7090,8.880135,96.86621,0.02,0.93,-0.85,35.29,2.55,2.21,0.84
7091,8.880135,96.94935,0.0,0.33,-0.32,21.18,9.2,5.93,0.38
7092,8.880135,97.032486,0.0,0.0,0.02,3.47,1.06,1.18,2.9
7093,8.880135,97.11562,0.0,0.0,-0.0,0.93,8.5,0.13,0.51
7094,8.880135,97.19876,0.11,0.05,-0.03,0.0,8.98,0.01,0.19
7095,8.880135,97.28189,0.0,0.73,4.17,0.0,0.1,0.0,2.91
7096,8.880135,97.36503,0.0,0.01,3.27,0.07,0.08,0.22,1.97
7097,8.880135,97.448166,0.0,0.39,2.6,0.53,1.53,0.01,0.39
7098,8.880135,97.5313,0.72,3.02,-3.15,0.37,8.93,0.03,0.39
7099,8.880135,97.61444,0.02,0.33,4.54,1.73,24.43,0.06,0.07
7100,8.880135,97.69757,0.0,0.0,0.68,1.01,4.91,0.06,1.57
7101,8.880135,97.78071,0.0,0.06,0.93,5.56,0.08,0.77,1.07
7102,8.880135,97.863846,0.21,0.04,0.33,5.97,0.33,1.14,0.66
7103,8.880135,97.94698,1.36,5.04,-6.39,0.16,0.88,2.82,0.22
7104,8.880135,98.03012,0.0,0.08,-0.02,7.06,0.0,17.55,0.0
7105,8.880135,98.11325,0.0,0.0,-0.0,0.28,0.25,1.82,0.0
7106,8.880135,98.19639,0.0,0.0,0.0,0.01,0.0,1.13,0.0
7107,8.880135,98.279526,0.0,0.0,5.94,0.0,0.02,7.9,0.0
7108,8.880135,98.36266,12.47,0.0,3.66,1.24,0.44,12.18,0.0
7109,8.880135,98.4458,20.08,0.11,-13.05,1.06,9.64,7.34,0.0
7110,8.880135,98.52893,3.83,0.44,7.48,5.19,1.2,4.3,2.5
7111,8.880135,98.612076,2.03,9.99,2.18,0.03,5.0,26.48,12.73
7112,8.880135,98.695206,5.79,0.38,9.08,0.0,3.74,12.17,7.33
7113,8.880135,98.77834,2.24,0.02,0.26,0.0,1.7,5.21,7.1
7114,8.880135,98.86148,4.68,4.7,-2.8,0.01,0.0,2.68,2.31
7115,8.880135,98.94461,0.0,0.03,11.13,0.01,0.0,0.0,3.49
7116,8.880135,99.027756,1.69,0.46,11.25,0.0,0.0,0.0,0.0
7117,8.880135,99.110886,2.94,3.59,-2.52,0.0,0.0,0.0,0.0
7118,8.880135,99.19402,0.03,0.09,5.62,0.0,0.0,0.0,0.0
7119,8.880135,99.27716,0.01,0.0,0.87,0.0,0.0,3.54,0.0
7120,8.880135,99.36029,0.03,0.03,29.02,0.01,0.0,9.57,0.0
7121,8.880135,99.443436,0.03,0.0,1.15,0.66,0.01,0.06,0.0
7122,8.880135,99.526566,0.25,0.01,2.63,3.63,0.0,0.0,0.0
7123,8.880135,99.6097,8.24,0.03,17.36,2.31,0.0,0.0,0.0
7124,8.880135,99.69284,0.68,5.93,17.54,0.33,0.0,0.0,0.0
7125,8.880135,99.77597,0.01,0.02,0.1,0.01,0.0,0.0,0.0
7126,8.880135,99.8591,0.01,0.0,0.11,0.52,0.0,0.0,0.0
7127,8.880135,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7128,8.880135,100.02538,0.01,0.0,-0.01,0.0,0.0,0.0,0.0
7129,8.880135,100.10852,0.0,0.0,1.2,0.03,0.01,0.07,0.16
7130,8.880135,100.19165,0.09,0.0,2.44,1.09,1.34,0.0,0.0
7131,8.880135,100.27478,0.9,0.06,-0.84,0.22,0.24,0.0,0.01
7132,8.880135,100.357925,0.01,0.06,-1.24,0.0,0.0,0.0,0.13
7133,8.880135,100.44106,0.0,0.0,3.13,0.0,0.0,0.0,0.0
7134,8.880135,100.5242,0.0,0.0,3.12,0.0,0.0,0.0,0.0
7135,8.880135,100.60733,0.0,0.09,-0.04,0.03,0.0,0.0,0.0
7136,8.880135,100.69046,0.0,0.0,0.03,0.0,0.23,0.0,0.0
7137,8.880135,100.773605,0.12,0.0,-0.12,0.0,0.13,0.0,0.0
7138,8.880135,100.85674,1.37,0.0,-0.5,0.0,0.01,0.0,0.0
7139,8.880135,100.93988,0.04,0.03,-0.19,0.0,0.09,0.0,0.0
7140,8.880135,101.02302,0.35,0.0,-0.25,0.0,0.15,0.0,0.0
7141,8.880135,101.10615,0.09,0.37,-0.13,0.0,0.24,0.0,0.0
7142,8.880135,101.189285,0.46,0.01,-0.29,0.09,0.06,0.0,0.0
7143,8.880135,101.27242,0.05,0.0,-0.02,0.06,0.03,0.0,0.0
7144,8.880135,101.35556,0.0,0.0,-0.01,0.0,0.07,0.0,0.0
7145,8.880135,101.4387,0.03,0.0,-0.01,0.06,0.0,0.0,0.0
7146,8.880135,101.52183,0.0,0.0,0.1,0.0,0.0,0.0,0.0
7147,8.880135,101.604965,0.0,0.01,0.02,0.06,0.04,0.0,0.0
7148,8.880135,101.6881,0.0,0.0,0.18,0.15,0.0,0.0,0.0
7149,8.880135,101.77124,0.0,0.0,0.02,0.05,0.0,0.0,0.0
7150,8.880135,101.85438,0.0,0.0,0.62,0.17,0.0,0.0,0.0
7151,8.880135,101.93751,0.0,0.0,0.1,0.0,0.0,0.0,0.0
7152,8.880135,102.020645,0.0,0.0,0.12,0.0,0.0,0.0,0.18
7153,8.880135,102.10378,0.0,0.0,-0.02,0.03,0.0,0.0,0.02
7154,8.880135,102.18692,0.0,0.0,0.02,0.0,0.0,0.0,0.0
7155,8.880135,102.27006,0.11,0.0,-0.35,0.0,0.0,0.0,0.0
7156,8.880135,102.35319,0.0,0.0,-0.02,0.6,0.0,0.0,0.01
7157,8.880135,102.436325,0.0,0.0,-1.42,0.05,0.0,0.0,0.03
7158,8.880135,102.51946,0.0,0.0,-0.38,0.3,0.0,0.0,0.0
7159,8.880135,102.6026,0.0,0.0,0.59,0.3,0.0,0.0,0.0
7160,8.880135,102.68574,0.0,0.0,4.16,0.76,0.0,0.0,0.04
7161,8.880135,102.76887,0.02,0.1,0.04,0.14,0.0,0.0,0.0
7162,8.880135,102.852005,0.23,0.0,-0.25,0.08,0.02,0.0,0.0
7163,8.880135,102.93514,0.23,0.0,-0.13,0.33,0.17,0.0,0.0
7164,8.880135,103.01828,0.0,0.0,-0.01,0.28,0.02,0.0,0.59
7165,8.880135,103.10142,0.0,0.0,-1.15,0.0,0.0,0.0,0.08
7166,8.880135,103.18455,0.0,0.0,0.23,0.0,0.0,0.0,0.15
7167,8.880135,103.267685,0.0,0.0,-0.03,0.0,0.01,0.0,0.04
7168,8.880135,103.35082,0.0,0.0,0.65,0.0,0.05,0.0,0.08
7169,8.880135,103.43396,0.0,0.0,0.0,0.0,0.15,0.0,0.02
7170,8.880135,103.5171,0.11,0.0,-0.1,0.0,1.34,0.0,0.47
7171,8.880135,103.60023,3.51,0.0,-5.66,0.0,3.24,0.04,0.15
7172,8.880135,103.683365,0.1,0.0,-0.36,0.0,0.51,0.06,0.0
7173,8.880135,103.7665,0.03,0.0,-0.01,0.0,0.0,0.01,0.0
7174,8.880135,103.84964,0.0,0.0,0.0,0.0,0.38,0.0,0.0
7175,8.880135,103.93278,0.0,0.0,0.02,0.0,0.23,0.02,0.0
7176,8.880135,104.01591,0.0,0.0,0.07,0.0,0.05,0.03,0.04
7177,8.880135,104.099045,0.0,0.0,0.01,0.0,0.0,0.39,0.26
7178,8.880135,104.18218,0.0,0.0,0.01,0.0,0.0,0.39,0.06
7179,8.880135,104.26532,0.15,0.0,-0.15,0.0,0.01,0.19,0.25
7180,8.880135,104.34846,1.1,0.0,-1.08,0.0,0.23,0.0,0.3
7181,8.880135,104.43159,1.01,0.08,-1.03,0.0,0.46,0.01,0.12
7182,8.880135,104.514725,0.0,0.0,0.19,0.0,0.55,0.2,0.04
7183,8.880135,104.59786,0.02,0.0,0.32,0.0,0.37,0.0,0.0
7184,8.880135,104.681,0.1,0.0,0.27,0.0,0.53,0.07,1.35
7185,8.880135,104.76414,0.53,0.0,-0.0,0.18,3.21,5.46,0.9
7186,8.880135,104.847275,0.37,0.04,-0.15,0.14,5.42,7.33,0.91
7187,8.880135,104.930405,0.03,0.32,-0.35,3.81,9.74,0.02,0.15
7188,8.880135,105.01354,0.01,0.02,0.93,0.0,5.76,6.03,4.08
7189,8.880135,105.09668,0.06,0.07,0.7,0.0,0.66,2.6,0.55
7190,8.880135,105.17982,0.06,0.0,0.18,0.0,0.49,0.04,0.8
7191,8.880135,105.262955,0.48,0.0,2.45,0.0,0.53,0.11,0.85
7192,8.880135,105.346085,0.21,0.0,-0.15,0.0,0.25,0.15,2.12
7193,8.880135,105.42922,0.37,0.0,0.97,0.0,0.04,0.0,1.63
7194,8.880135,105.51236,0.67,0.0,-0.12,0.28,0.06,0.0,0.31
7195,8.880135,105.5955,0.0,0.0,2.21,0.05,0.0,0.26,0.29
7196,8.880135,105.678635,0.03,0.01,0.53,0.15,0.06,0.05,0.06
7197,8.880135,105.761765,0.2,0.0,0.88,0.46,0.32,0.13,0.18
7198,8.880135,105.8449,0.1,0.03,2.2,0.04,0.21,0.01,0.6
7199,8.880135,105.92804,0.59,0.08,-0.26,0.14,0.07,0.38,0.61
7200,8.962257,96.03485,0.0,0.0,0.06,0.69,0.51,0.42,0.8
7201,8.962257,96.11799,0.0,0.0,1.87,2.28,0.44,0.13,0.01
7202,8.962257,96.201126,0.12,0.01,0.01,0.03,0.28,0.28,0.28
7203,8.962257,96.28426,0.0,0.07,-0.06,0.01,0.87,0.81,0.49
7204,8.962257,96.36739,0.0,0.04,0.41,0.97,1.25,0.12,0.0
7205,8.962257,96.45053,0.0,0.06,-0.01,0.52,0.32,0.37,0.06
7206,8.962257,96.53367,0.0,0.01,2.14,0.9,1.33,0.37,0.0
7207,8.962257,96.616806,0.26,0.0,2.16,0.82,8.55,2.16,0.27
7208,8.962257,96.69994,0.0,0.0,0.19,0.1,2.66,0.0,0.88
7209,8.962257,96.78308,0.01,0.16,-0.17,0.24,3.36,0.26,0.07
7210,8.962257,96.86621,0.0,1.07,-0.58,9.56,0.02,0.07,0.64
7211,8.962257,96.94935,0.0,0.02,0.82,7.48,0.04,0.27,0.49
7212,8.962257,97.032486,0.0,0.0,3.42,2.16,0.01,0.02,0.06
7213,8.962257,97.11562,0.03,0.0,-0.01,20.2,0.22,0.31,1.72
7214,8.962257,97.19876,2.0,0.03,-1.87,0.14,8.07,0.01,0.17
7215,8.962257,97.28189,0.01,3.15,-2.86,0.09,0.07,0.09,0.05
7216,8.962257,97.36503,0.0,0.03,2.38,7.35,0.14,0.05,0.02
7217,8.962257,97.448166,0.0,1.01,0.64,0.2,0.61,0.0,0.0
7218,8.962257,97.5313,0.13,0.13,-0.16,1.85,1.47,0.05,0.0
7219,8.962257,97.61444,0.96,10.87,-11.67,11.73,0.76,7.41,0.0
7220,8.962257,97.69757,0.0,0.15,-0.15,0.27,0.54,1.44,0.04
7221,8.962257,97.78071,0.0,0.02,0.41,13.3,0.01,0.53,5.19
7222,8.962257,97.863846,0.0,0.05,0.77,4.38,0.0,1.0,2.38
7223,8.962257,97.94698,0.02,0.09,0.03,0.02,0.08,4.19,0.4
7224,8.962257,98.03012,0.03,0.01,2.34,0.33,0.02,5.09,0.0
7225,8.962257,98.11325,0.0,0.0,0.02,0.02,0.0,2.46,0.0
7226,8.962257,98.19639,0.0,0.0,0.0,0.0,0.0,1.92,0.0
7227,8.962257,98.279526,0.0,0.0,0.0,0.09,0.0,13.15,0.07
7228,8.962257,98.36266,0.0,0.0,6.29,0.17,2.16,26.39,0.0
7229,8.962257,98.4458,1.71,0.08,7.22,3.61,25.18,13.87,0.02
7230,8.962257,98.52893,0.01,1.17,-2.07,0.06,0.88,9.75,4.54
7231,8.962257,98.612076,0.0,5.11,15.85,0.0,3.36,19.37,1.09
7232,8.962257,98.695206,0.0,6.7,10.94,0.0,1.56,6.2,0.22
7233,8.962257,98.77834,2.1,1.59,2.92,0.0,2.01,5.15,2.39
7234,8.962257,98.86148,5.75,5.09,1.38,0.0,0.0,2.62,3.49
7235,8.962257,98.94461,0.03,0.2,12.41,0.0,0.0,0.0,0.58
7236,8.962257,99.027756,1.92,5.59,5.81,0.0,0.0,0.0,0.0
7237,8.962257,99.110886,0.0,0.31,9.62,0.0,0.0,0.0,0.0
7238,8.962257,99.19402,0.0,0.0,7.07,0.0,0.0,0.0,0.0
7239,8.962257,99.27716,0.0,0.0,17.14,0.0,0.0,2.75,0.0
7240,8.962257,99.36029,0.02,0.03,4.3,0.0,0.1,0.01,0.0
7241,8.962257,99.443436,0.0,0.0,0.63,0.01,0.0,0.0,0.0
7242,8.962257,99.526566,0.0,0.0,-1.6,0.19,0.0,0.0,0.0
7243,8.962257,99.6097,0.31,0.35,-1.58,0.76,0.0,0.0,0.0
7244,8.962257,99.69284,0.25,10.79,-4.39,0.01,0.0,0.0,0.0
7245,8.962257,99.77597,0.0,0.51,0.27,0.01,0.01,0.0,0.0
7246,8.962257,99.8591,0.01,0.0,0.0,3.97,0.0,0.0,0.0
7247,8.962257,99.942245,0.0,0.0,-0.0,0.01,0.0,0.0,0.0
7248,8.962257,100.02538,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
7249,8.962257,100.10852,0.0,0.0,0.04,0.06,0.0,0.47,0.05
7250,8.962257,100.19165,0.01,0.02,2.65,0.15,0.01,0.0,0.0
7251,8.962257,100.27478,0.49,3.33,-3.72,0.02,0.0,0.0,0.22
7252,8.962257,100.357925,0.14,0.25,-0.33,0.0,0.0,0.0,0.0
7253,8.962257,100.44106,0.0,0.0,0.19,0.0,0.0,0.0,0.0
7254,8.962257,100.5242,0.0,0.0,0.19,0.0,0.0,0.0,0.0
7255,8.962257,100.60733,0.0,0.53,-0.45,0.0,0.01,0.0,0.0
7256,8.962257,100.69046,0.0,0.0,0.44,0.0,0.25,0.0,0.0
7257,8.962257,100.773605,0.01,0.0,0.34,0.0,0.02,0.0,0.0
7258,8.962257,100.85674,0.04,0.0,0.38,0.0,0.0,0.0,0.0
7259,8.962257,100.93988,0.04,0.03,-0.01,0.0,0.0,0.0,0.0
7260,8.962257,101.02302,0.07,0.0,-0.08,0.0,0.05,0.0,0.0
7261,8.962257,101.10615,0.0,0.01,0.97,0.0,0.12,0.0,0.0
7262,8.962257,101.189285,0.0,0.03,0.04,0.19,0.01,0.0,0.0
7263,8.962257,101.27242,0.0,0.0,0.68,0.0,0.03,0.0,0.0
7264,8.962257,101.35556,0.0,0.0,-0.12,0.4,0.09,0.0,0.0
7265,8.962257,101.4387,0.0,0.0,0.54,0.18,0.0,0.0,0.0
7266,8.962257,101.52183,0.05,0.0,0.9,0.0,0.0,0.0,0.0
7267,8.962257,101.604965,0.0,0.0,-1.17,0.09,0.0,0.0,0.0
7268,8.962257,101.6881,0.0,0.0,0.19,0.1,0.06,0.0,0.0
7269,8.962257,101.77124,0.0,0.0,0.01,0.33,0.0,0.0,0.0
7270,8.962257,101.85438,0.0,0.0,0.28,0.43,0.0,0.0,0.0
7271,8.962257,101.93751,0.0,0.1,-0.04,0.03,0.0,0.0,0.0
7272,8.962257,102.020645,0.0,0.06,0.07,0.63,0.0,0.0,0.0
7273,8.962257,102.10378,0.0,0.0,0.02,2.48,0.0,0.0,0.28
7274,8.962257,102.18692,0.03,0.0,-0.44,0.03,0.0,0.0,0.11
7275,8.962257,102.27006,0.05,0.0,-0.17,0.0,0.0,0.0,0.0
7276,8.962257,102.35319,0.01,0.0,0.06,0.28,0.0,0.0,0.0
7277,8.962257,102.436325,0.0,0.0,-0.25,0.41,0.0,0.0,0.0
7278,8.962257,102.51946,0.0,0.0,-0.01,0.01,0.0,0.0,0.0
7279,8.962257,102.6026,0.0,0.0,0.07,0.32,0.0,0.0,0.0
7280,8.962257,102.68574,0.0,0.0,0.11,0.08,0.0,0.0,0.12
7281,8.962257,102.76887,0.01,0.0,-0.01,0.54,0.0,0.0,0.39
7282,8.962257,102.852005,0.17,0.0,-0.07,0.43,0.0,0.0,0.0
7283,8.962257,102.93514,0.0,0.0,-0.0,0.36,0.0,0.0,0.38
7284,8.962257,103.01828,0.0,0.0,0.0,0.35,0.0,0.0,0.0
7285,8.962257,103.10142,0.0,0.0,-1.65,0.0,0.0,0.0,0.0
7286,8.962257,103.18455,0.0,0.0,0.44,0.25,0.11,0.0,0.0
7287,8.962257,103.267685,0.0,0.0,0.05,0.0,0.0,0.0,0.01
7288,8.962257,103.35082,0.0,0.0,0.01,0.02,0.0,0.0,0.34
7289,8.962257,103.43396,0.0,0.0,0.39,0.0,0.19,0.0,0.0
7290,8.962257,103.5171,0.0,0.0,-0.03,0.0,0.17,0.0,0.01
7291,8.962257,103.60023,0.13,0.0,-0.04,0.0,0.07,0.0,0.0
7292,8.962257,103.683365,0.03,0.0,-0.68,0.0,0.16,0.0,0.0
7293,8.962257,103.7665,0.18,0.0,-0.19,0.0,0.1,0.01,0.04
7294,8.962257,103.84964,0.0,0.0,0.2,0.0,0.01,0.05,0.0
7295,8.962257,103.93278,0.0,0.0,0.0,0.0,0.03,0.01,0.0
7296,8.962257,104.01591,0.0,0.0,0.07,0.0,0.05,0.12,0.01
7297,8.962257,104.099045,0.01,0.0,0.39,0.0,0.04,0.31,0.26
7298,8.962257,104.18218,0.0,0.0,0.09,0.0,0.02,0.14,0.13
7299,8.962257,104.26532,0.0,0.0,-0.18,0.0,0.25,0.13,0.0
7300,8.962257,104.34846,0.04,0.0,0.12,0.0,0.64,0.0,0.26
7301,8.962257,104.43159,0.04,0.01,0.81,0.0,0.85,0.4,0.03
7302,8.962257,104.514725,0.27,0.01,0.01,0.0,0.28,1.66,0.1
7303,8.962257,104.59786,0.05,0.0,1.37,0.0,0.03,1.0,3.18
7304,8.962257,104.681,0.01,0.0,0.67,0.0,0.05,3.98,0.53
7305,8.962257,104.76414,0.77,0.0,-0.76,0.0,0.81,4.67,0.11
7306,8.962257,104.847275,1.67,0.0,-1.64,0.16,17.16,5.58,0.82
7307,8.962257,104.930405,0.04,0.01,0.04,0.01,17.44,5.6,9.86
7308,8.962257,105.01354,0.0,0.37,0.35,0.0,3.19,0.09,8.33
7309,8.962257,105.09668,0.01,0.84,-0.44,0.0,0.05,0.05,0.71
7310,8.962257,105.17982,0.0,0.01,3.08,0.02,0.15,0.0,0.97
7311,8.962257,105.262955,0.11,0.0,0.0,0.0,0.41,0.31,2.08
7312,8.962257,105.346085,0.61,0.01,-0.65,0.0,2.52,0.15,1.79
7313,8.962257,105.42922,0.08,0.24,0.05,0.31,3.83,0.13,0.49
7314,8.962257,105.51236,0.01,0.05,0.48,0.14,0.35,0.26,0.07
7315,8.962257,105.5955,0.04,0.0,0.45,0.12,4.2,0.04,0.16
7316,8.962257,105.678635,0.08,0.0,0.42,0.0,0.2,0.11,1.33
7317,8.962257,105.761765,0.12,0.01,1.08,0.02,0.09,0.21,0.86
7318,8.962257,105.8449,0.04,0.41,0.41,0.25,0.45,0.14,0.76
7319,8.962257,105.92804,1.28,0.07,-1.09,0.4,1.4,0.06,0.77
7320,9.044373,96.03485,0.0,0.0,0.0,0.16,0.0,7.17,0.24
7321,9.044373,96.11799,0.01,0.01,0.11,0.11,0.2,0.43,0.0
7322,9.044373,96.201126,0.89,0.23,-1.12,0.18,1.61,3.72,0.19
7323,9.044373,96.28426,0.06,0.0,-0.05,0.2,2.63,6.01,0.46
7324,9.044373,96.36739,0.0,0.28,0.91,0.07,3.2,7.58,0.01
7325,9.044373,96.45053,0.0,0.38,-0.3,0.51,9.19,10.47,1.18
7326,9.044373,96.53367,0.33,0.39,2.27,0.16,3.42,2.88,0.42
7327,9.044373,96.616806,4.69,0.0,-3.63,0.09,0.24,0.35,0.1
7328,9.044373,96.69994,0.04,0.01,0.97,0.0,1.51,0.24,0.28
7329,9.044373,96.78308,0.0,0.07,0.02,0.02,1.22,0.27,0.09
7330,9.044373,96.86621,0.0,0.08,0.18,1.55,0.02,1.33,2.71
7331,9.044373,96.94935,0.0,0.11,-0.04,13.86,0.02,0.53,1.37
7332,9.044373,97.032486,0.0,0.0,0.57,5.15,0.01,0.02,0.25
7333,9.044373,97.11562,0.11,0.0,0.18,8.18,0.05,0.15,0.09
7334,9.044373,97.19876,0.4,0.0,5.83,2.3,0.23,0.57,5.12
7335,9.044373,97.28189,1.59,0.14,-1.44,0.18,0.4,2.43,1.18
7336,9.044373,97.36503,0.01,0.0,0.35,2.65,19.15,1.41,0.01
7337,9.044373,97.448166,0.0,0.01,0.01,0.01,1.2,0.05,0.01
7338,9.044373,97.5313,0.0,0.06,-0.06,0.23,0.16,0.02,0.0
7339,9.044373,97.61444,0.18,0.3,-0.48,2.2,0.04,0.65,0.18
7340,9.044373,97.69757,0.0,0.0,0.01,0.02,0.0,0.03,0.02
7341,9.044373,97.78071,0.0,0.62,-0.24,0.04,0.06,0.14,0.0
7342,9.044373,97.863846,0.0,0.17,-0.11,0.05,0.0,0.21,0.15
7343,9.044373,97.94698,0.04,0.0,0.48,2.98,0.09,0.09,0.24
7344,9.044373,98.03012,0.0,0.05,-0.04,0.01,0.11,0.09,0.0
7345,9.044373,98.11325,0.19,0.04,-0.23,0.05,0.0,0.07,0.07
7346,9.044373,98.19639,0.0,0.0,0.0,3.51,0.0,1.27,0.0
7347,9.044373,98.279526,0.0,0.0,0.0,3.15,0.0,5.28,0.16
7348,9.044373,98.36266,0.0,0.0,3.87,4.43,0.0,5.26,0.46
7349,9.044373,98.4458,0.12,0.11,6.4,4.86,0.03,11.31,0.46
7350,9.044373,98.52893,0.0,1.32,8.09,0.14,0.17,25.32,1.46
7351,9.044373,98.612076,0.0,0.45,0.84,0.0,0.01,10.62,3.66
7352,9.044373,98.695206,0.0,9.45,-5.73,0.0,0.1,13.11,0.65
7353,9.044373,98.77834,0.02,4.18,2.66,0.03,0.0,4.76,0.01
7354,9.044373,98.86148,0.86,2.07,5.19,0.0,0.0,5.38,0.0
7355,9.044373,98.94461,0.15,0.0,1.58,0.0,0.0,2.89,0.0
7356,9.044373,99.027756,2.96,0.16,0.02,0.0,0.0,0.0,0.0
7357,9.044373,99.110886,0.0,0.01,2.71,0.0,0.0,0.0,0.0
7358,9.044373,99.19402,0.0,0.0,0.05,0.0,0.0,0.0,0.0
7359,9.044373,99.27716,0.0,0.02,8.79,0.0,0.0,0.0,0.0
7360,9.044373,99.36029,0.0,0.0,0.59,0.0,0.0,0.0,0.0
7361,9.044373,99.443436,0.0,0.0,15.64,0.0,0.0,0.0,0.0
7362,9.044373,99.526566,0.0,0.0,-16.46,0.0,0.0,0.0,0.0
7363,9.044373,99.6097,0.0,0.03,2.59,0.01,0.02,0.0,0.0
7364,9.044373,99.69284,0.01,7.81,-3.53,0.0,0.25,0.0,0.0
7365,9.044373,99.77597,0.17,0.07,-0.11,0.0,0.0,0.0,0.0
7366,9.044373,99.8591,0.0,4.19,-4.15,0.01,0.0,0.0,0.0
7367,9.044373,99.942245,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
7368,9.044373,100.02538,0.01,0.0,0.52,0.24,0.0,0.0,0.0
7369,9.044373,100.10852,2.06,0.0,-1.86,0.14,0.0,0.09,0.01
7370,9.044373,100.19165,0.04,0.14,1.63,0.42,0.0,0.0,0.01
7371,9.044373,100.27478,0.01,0.09,4.49,0.0,0.0,0.0,0.61
7372,9.044373,100.357925,1.02,0.43,-0.36,0.13,0.0,0.0,0.22
7373,9.044373,100.44106,0.06,0.22,-0.41,0.0,0.0,0.0,0.22
7374,9.044373,100.5242,0.22,0.01,-0.23,0.0,0.01,0.0,0.0
7375,9.044373,100.60733,0.01,0.0,-0.01,0.0,0.38,0.0,0.0
7376,9.044373,100.69046,0.0,0.0,0.51,0.02,4.09,0.0,0.0
7377,9.044373,100.773605,0.6,0.04,3.52,0.0,0.07,0.0,0.0
7378,9.044373,100.85674,0.01,0.0,0.58,0.0,0.0,0.0,0.0
7379,9.044373,100.93988,0.1,0.0,-0.05,0.0,0.0,0.0,0.0
7380,9.044373,101.02302,0.24,0.0,-0.08,0.0,0.0,0.0,0.0
7381,9.044373,101.10615,0.14,0.41,-0.42,0.0,0.0,0.0,0.0
7382,9.044373,101.189285,0.0,0.01,0.04,0.0,0.15,0.0,0.0
7383,9.044373,101.27242,0.0,0.0,0.22,0.01,0.25,0.0,0.0
7384,9.044373,101.35556,0.0,0.03,-0.71,0.23,1.31,0.0,0.0
7385,9.044373,101.4387,0.0,0.02,-0.28,0.0,0.06,0.0,0.0
7386,9.044373,101.52183,0.01,0.0,1.27,0.03,0.0,0.0,0.0
7387,9.044373,101.604965,0.0,0.05,-0.14,0.02,0.03,0.0,0.0
7388,9.044373,101.6881,0.0,0.11,-0.0,0.0,0.0,0.0,0.0
7389,9.044373,101.77124,0.0,0.12,-0.11,0.32,0.05,0.0,0.0
7390,9.044373,101.85438,0.0,0.15,-0.24,0.07,0.0,0.0,0.0
7391,9.044373,101.93751,0.0,0.0,0.03,0.5,0.0,0.0,0.0
7392,9.044373,102.020645,0.0,0.0,-0.01,0.1,0.0,0.0,0.0
7393,9.044373,102.10378,0.01,0.0,0.29,0.03,0.0,0.0,0.0
7394,9.044373,102.18692,0.22,0.0,-0.38,0.19,0.0,0.0,0.2
7395,9.044373,102.27006,0.03,0.0,-0.03,0.16,0.0,0.0,0.0
7396,9.044373,102.35319,0.12,0.0,-0.02,0.0,0.0,0.0,0.0
7397,9.044373,102.436325,0.0,0.0,-0.28,0.0,0.0,0.0,0.0
7398,9.044373,102.51946,0.0,0.0,-0.01,0.0,0.0,0.0,0.0
7399,9.044373,102.6026,0.0,0.0,-0.72,0.1,0.0,0.0,0.0
7400,9.044373,102.68574,0.0,0.0,-0.01,0.0,0.0,0.0,0.07
7401,9.044373,102.76887,0.0,0.0,-0.01,0.0,0.0,0.0,0.0
7402,9.044373,102.852005,0.16,0.0,-0.44,0.06,0.0,0.0,0.0
7403,9.044373,102.93514,0.03,0.0,-0.03,0.17,0.0,0.0,0.09
7404,9.044373,103.01828,0.0,0.0,0.0,0.01,0.0,0.0,0.0
7405,9.044373,103.10142,0.0,0.0,-0.1,0.0,0.0,0.0,0.0
7406,9.044373,103.18455,0.0,0.0,0.2,0.32,0.0,0.0,0.0
7407,9.044373,103.267685,0.0,0.0,0.66,0.0,0.0,0.0,0.0
7408,9.044373,103.35082,0.0,0.0,0.0,0.28,0.0,0.0,0.02
7409,9.044373,103.43396,0.0,0.0,0.09,0.0,0.0,0.0,0.34
7410,9.044373,103.5171,0.0,0.0,-0.0,0.0,0.02,0.0,0.09
7411,9.044373,103.60023,0.01,0.0,-0.05,0.0,0.07,0.0,0.0
