,lat,lon,00:00Z 01-Apr-2024,00:00Z 02-Apr-2024,00:00Z 03-Apr-2024,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024,00:00Z 10-Apr-2024
236,4.090523,105.678635,0.1,0.0,0.0,0.08,1.45,0.0,0.0,0.61,8.97,15.8
237,4.090523,105.761765,0.0,0.0,0.03,0.46,0.14,0.0,0.0,0.15,3.34,8.97
238,4.090523,105.8449,0.0,0.0,0.0,0.04,0.17,0.05,0.0,0.15,7.73,4.82
239,4.090523,105.92804,0.0,0.0,0.0,0.0,0.19,0.06,0.0,0.05,4.52,5.76
240,4.173439,96.03485,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
241,4.173439,96.11799,4.9,0.0,1.78,5.74,0.0,0.31,0.0,0.0,0.0,3.68
242,4.173439,96.201126,4.71,0.0,2.02,1.45,0.0,0.89,0.0,0.0,0.0,4.02
243,4.173439,96.28426,14.8,0.06,5.95,3.78,0.0,0.0,0.0,0.0,0.0,5.66
244,4.173439,96.36739,8.83,1.37,6.41,6.75,0.0,3.87,0.0,0.0,0.0,7.03
245,4.173439,96.45053,27.37,15.81,4.75,12.6,0.23,6.41,0.0,0.04,0.22,21.55
246,4.173439,96.53367,11.88,29.08,20.68,15.77,3.34,20.32,0.94,2.15,3.5,6.86
247,4.173439,96.616806,43.25,64.26,28.56,80.18,1.54,4.36,17.89,8.79,15.12,60.05
248,4.173439,96.69994,29.08,32.03,34.92,77.92,3.1,24.46,7.74,23.17,1.15,53.12
249,4.173439,96.78308,26.74,28.25,13.11,44.82,8.06,18.88,9.9,13.59,2.7,18.16
250,4.173439,96.86621,12.91,41.2,13.26,22.69,0.98,12.67,0.12,7.2,0.65,9.17
251,4.173439,96.94935,12.03,20.35,11.49,25.99,7.8,16.27,3.35,9.48,1.43,41.78
252,4.173439,97.032486,24.14,60.14,32.89,34.29,11.47,29.65,29.04,31.37,6.6,42.79
253,4.173439,97.11562,87.76,113.25,75.18,54.78,0.05,1.87,40.2,4.05,14.75,7.19
254,4.173439,97.19876,88.57,63.31,18.62,51.14,0.33,0.13,11.14,6.58,2.38,15.72
255,4.173439,97.28189,65.78,56.41,32.29,35.95,0.93,2.48,4.74,1.59,3.22,53.4
256,4.173439,97.36503,64.82,23.17,34.75,60.69,3.79,5.99,27.74,11.25,9.36,35.35
257,4.173439,97.448166,13.34,29.14,17.09,68.45,2.81,2.88,13.41,17.74,1.19,18.87
258,4.173439,97.5313,24.7,23.1,16.38,68.39,0.04,0.1,52.68,1.86,0.07,9.01
259,4.173439,97.61444,30.27,43.63,70.95,53.48,13.82,0.01,83.41,11.14,0.1,1.17
260,4.173439,97.69757,70.28,3.56,187.89,67.86,2.92,0.51,45.64,0.05,0.01,6.81
261,4.173439,97.78071,26.8,0.22,108.67,33.81,0.03,0.16,0.0,11.48,0.29,5.2
262,4.173439,97.863846,18.58,0.81,22.27,7.4,0.05,0.0,0.02,0.11,0.32,0.03
