,lat,lon,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024,00:00Z 10-Apr-2024,00:00Z 11-Apr-2024,00:00Z 12-Apr-2024,00:00Z 13-Apr-2024,00:00Z 14-Apr-2024
5438,7.728454,99.19402,0.0,0.0,2.36,0.02,11.62,0.49,10.23,2.52,0.0,3.85
5439,7.728454,99.27716,0.0,0.0,0.07,5.22,4.94,1.29,2.62,17.75,0.0,2.92
5440,7.728454,99.36029,0.0,0.0,0.12,0.35,2.38,4.79,0.01,6.88,0.0,4.93
5441,7.728454,99.443436,0.0,0.0,0.02,0.01,6.51,4.05,0.0,0.0,0.0,14.84
5442,7.728454,99.526566,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.53,0.0,4.92
5443,7.728454,99.6097,0.04,0.0,0.0,0.0,0.0,0.24,0.0,4.85,0.0,0.06
5444,7.728454,99.69284,0.0,0.01,0.0,0.0,0.29,0.11,0.0,2.66,5.39,7.82
5445,7.728454,99.77597,0.0,0.36,0.0,0.0,0.54,0.0,0.0,0.31,0.0,3.29
5446,7.728454,99.8591,0.0,0.67,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
5447,7.728454,99.942245,0.0,0.09,0.0,0.05,0.05,0.0,0.03,0.0,0.0,0.0
5448,7.728454,100.02538,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0
5449,7.728454,100.10852,0.0,0.18,0.01,0.0,0.02,0.0,0.04,0.0,0.0,0.0
5450,7.728454,100.19165,0.01,1.98,0.72,0.03,0.1,0.0,0.25,0.0,0.0,0.0
5451,7.728454,100.27478,0.02,1.2,2.33,0.03,0.04,0.0,0.08,0.37,0.4,0.12
5452,7.728454,100.357925,0.04,0.02,0.56,0.0,0.0,0.03,0.0,0.01,4.88,1.34
5453,7.728454,100.44106,0.0,0.0,0.1,0.0,0.0,0.16,0.01,0.0,0.59,0.68
5454,7.728454,100.5242,0.0,0.1,0.18,0.24,0.0,0.42,0.0,0.08,0.11,0.02
5455,7.728454,100.60733,0.0,0.54,0.0,0.17,0.0,0.76,0.0,0.0,0.0,0.28
5456,7.728454,100.69046,0.0,0.07,0.02,0.85,0.0,0.32,0.0,0.04,0.97,0.0
5457,7.728454,100.773605,0.53,0.0,0.0,0.17,0.0,0.1,0.22,0.0,1.53,0.01
5458,7.728454,100.85674,0.0,0.0,0.0,0.04,0.1,0.01,0.11,0.03,6.05,0.05
5459,7.728454,100.93988,0.14,0.0,0.0,0.0,0.06,0.05,0.26,0.06,0.13,0.16
5460,7.728454,101.02302,0.0,0.0,0.09,0.01,0.01,0.39,0.2,0.24,0.16,0.02
5461,7.728454,101.10615,0.0,0.0,0.0,0.0,0.09,0.84,0.07,0.06,0.0,0.0
5462,7.728454,101.189285,0.0,0.01,0.0,0.05,0.13,0.39,0.02,0.02,0.0,0.0
5463,7.728454,101.27242,0.01,0.01,0.0,0.0,0.01,0.13,0.0,0.06,0.0,0.53
5464,7.728454,101.35556,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.07,0.0,0.29
5465,7.728454,101.4387,0.0,0.11,0.15,0.0,0.0,0.01,0.04,0.14,0.0,0.0
5466,7.728454,101.52183,0.0,0.26,0.0,0.08,0.0,0.03,0.02,0.04,0.0,0.0
5467,7.728454,101.604965,0.0,0.08,0.15,0.01,0.0,0.05,0.19,0.0,0.0,0.02
5468,7.728454,101.6881,0.0,0.08,0.0,0.19,0.0,0.03,0.14,0.0,0.0,0.0
5469,7.728454,101.77124,0.0,0.39,0.1,0.19,0.0,0.01,0.0,0.0,0.0,0.09
5470,7.728454,101.85438,0.0,0.03,0.02,0.0,0.17,0.03,0.0,0.0,0.0,0.15
5471,7.728454,101.93751,0.0,0.0,0.08,0.06,0.0,0.42,0.0,0.0,0.0,0.0
5472,7.728454,102.020645,0.0,0.0,0.0,0.02,0.0,1.51,0.05,0.0,0.0,0.0
5473,7.728454,102.10378,0.11,0.0,0.0,0.0,0.0,2.1,0.37,0.0,0.03,0.0
5474,7.728454,102.18692,0.0,0.0,0.0,0.1,0.0,1.89,0.05,0.0,0.0,0.0
5475,7.728454,102.27006,0.01,0.0,0.0,0.36,0.04,0.93,0.11,0.0,0.01,0.0
5476,7.728454,102.35319,0.0,0.0,0.0,0.09,0.22,0.06,0.42,0.0,0.02,0.0
5477,7.728454,102.436325,0.0,0.0,0.0,0.0,0.05,0.0,0.24,0.02,0.0,0.0
5478,7.728454,102.51946,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.09,0.07,0.0
5479,7.728454,102.6026,0.0,0.0,0.0,0.0,0.07,0.0,0.03,0.3,0.0,0.0
5480,7.728454,102.68574,0.08,0.0,0.01,0.0,0.25,0.08,0.37,0.04,0.0,0.0
5481,7.728454,102.76887,0.12,0.0,0.0,0.01,0.22,0.07,0.15,0.29,0.0,0.0
5482,7.728454,102.852005,0.0,0.0,0.03,0.11,0.17,0.01,0.25,0.02,0.0,0.0
5483,7.728454,102.93514,0.0,0.0,0.08,0.2,0.05,0.02,0.57,0.08,0.0,0.0
5484,7.728454,103.01828,0.01,0.0,0.01,0.09,0.04,0.04,0.48,0.0,0.0,0.0
5485,7.728454,103.10142,0.02,0.04,0.04,1.72,0.02,0.07,0.24,0.0,0.0,0.0
5486,7.728454,103.18455,0.03,0.0,0.01,0.51,0.03,0.18,0.28,0.0,0.0,0.0
5487,7.728454,103.267685,0.01,0.0,0.09,0.73,0.05,0.26,0.45,0.0,0.0,0.0
5488,7.728454,103.35082,0.02,0.0,0.14,0.01,0.05,0.22,0.44,0.0,0.0,0.0
5489,7.728454,103.43396,0.18,0.0,0.58,0.0,0.04,0.59,0.15,0.0,0.0,0.0
5490,7.728454,103.5171,0.75,0.02,0.55,0.0,0.08,1.85,0.11,0.0,0.0,0.0
5491,7.728454,103.60023,0.13,0.0,0.61,0.0,0.16,5.01,0.27,0.0,0.01,0.0
5492,7.728454,103.683365,0.03,0.0,0.55,0.0,0.18,1.09,0.61,0.0,0.43,0.0
5493,7.728454,103.7665,0.02,0.0,0.13,0.0,0.34,0.58,0.98,0.01,1.07,0.0
5494,7.728454,103.84964,0.05,0.0,0.71,0.0,0.27,0.25,3.2,0.0,0.33,0.0
5495,7.728454,103.93278,0.22,0.0,6.24,0.0,0.16,0.07,1.76,0.0,0.0,0.03
5496,7.728454,104.01591,0.12,0.0,7.0,0.0,0.14,0.13,0.39,0.0,0.0,0.07
5497,7.728454,104.099045,0.4,0.0,2.45,0.0,0.23,0.06,0.24,0.0,0.0,0.06
5498,7.728454,104.18218,0.2,0.0,1.89,0.0,0.37,0.23,0.29,0.0,0.0,0.0
5499,7.728454,104.26532,0.1,0.0,1.45,0.0,0.33,0.3,0.49,0.0,0.0,0.0
5500,7.728454,104.34846,0.09,0.0,1.17,0.0,0.21,0.23,0.25,0.0,0.0,0.0
5501,7.728454,104.43159,0.1,0.0,0.86,0.0,0.07,0.54,0.01,0.0,0.03,0.0
5502,7.728454,104.514725,0.11,0.0,1.08,0.0,0.23,2.22,0.04,0.0,0.53,0.0
5503,7.728454,104.59786,0.05,0.0,0.56,0.0,0.54,2.61,0.2,0.0,0.8,0.05
5504,7.728454,104.681,0.0,0.0,0.52,0.04,0.49,1.12,0.02,0.0,0.5,0.1
5505,7.728454,104.76414,0.0,0.0,0.68,0.29,0.13,0.36,0.16,0.0,0.21,0.13
5506,7.728454,104.847275,0.0,0.01,0.39,0.81,0.32,0.42,0.0,0.03,0.12,0.0
5507,7.728454,104.930405,0.03,0.01,0.36,0.23,0.65,1.07,0.05,0.0,0.01,0.0
5508,7.728454,105.01354,0.03,0.05,0.01,0.34,0.31,4.51,0.03,0.0,0.15,0.0
5509,7.728454,105.09668,0.22,0.14,0.1,0.2,0.34,4.94,0.0,0.0,0.21,0.0
5510,7.728454,105.17982,0.02,0.04,0.07,0.0,0.42,0.95,0.0,0.01,0.69,0.0
5511,7.728454,105.262955,0.14,0.06,0.04,0.3,0.58,0.8,0.01,0.1,0.74,0.0
5512,7.728454,105.346085,0.02,0.04,0.28,0.16,2.74,0.62,0.11,0.0,0.01,0.0
5513,7.728454,105.42922,0.01,0.07,0.22,0.76,3.62,0.43,0.09,0.0,0.05,0.02
5514,7.728454,105.51236,0.0,0.14,0.12,0.02,21.79,0.39,0.17,0.0,2.19,0.07
5515,7.728454,105.5955,0.08,0.14,0.07,0.16,25.18,0.18,0.14,0.0,0.59,0.0
5516,7.728454,105.678635,0.25,0.44,0.36,0.05,15.21,0.3,0.25,0.0,0.03,0.0
5517,7.728454,105.761765,0.85,0.87,0.04,0.15,28.65,0.4,0.18,0.0,0.2,0.02
5518,7.728454,105.8449,0.0,1.5,0.07,0.18,7.05,0.5,0.04,0.0,0.22,0.02
5519,7.728454,105.92804,0.0,1.5,0.06,0.16,4.27,0.69,0.13,0.0,0.14,0.0
5520,7.810814,96.03485,0.1,0.12,0.0,1.9,2.01,1.32,0.0,0.0,0.25,0.27
5521,7.810814,96.11799,0.01,0.52,0.0,1.66,0.12,1.51,0.0,0.0,3.17,0.07
5522,7.810814,96.201126,0.01,0.07,0.0,0.39,0.61,1.22,0.03,0.0,3.97,1.52
5523,7.810814,96.28426,0.05,0.0,0.0,0.67,0.21,0.53,0.1,0.0,0.39,2.03
5524,7.810814,96.36739,0.53,0.02,0.07,3.07,4.69,0.18,0.08,0.03,1.65,1.78
5525,7.810814,96.45053,0.33,0.4,0.0,3.67,6.47,0.56,0.17,0.24,0.27,0.55
5526,7.810814,96.53367,0.16,2.97,0.0,1.89,0.95,0.0,0.42,0.01,0.01,0.89
5527,7.810814,96.616806,0.06,0.75,0.0,4.84,5.92,0.0,0.11,0.0,0.04,0.2
5528,7.810814,96.69994,0.17,0.0,0.01,1.7,0.18,0.0,0.07,0.09,0.0,1.63
5529,7.810814,96.78308,1.73,0.02,0.03,11.56,0.26,0.0,0.44,0.0,0.01,2.8
5530,7.810814,96.86621,0.01,0.01,0.0,7.38,0.72,0.0,0.22,0.0,0.79,3.49
5531,7.810814,96.94935,0.84,0.01,0.0,4.63,0.01,0.0,0.37,0.0,1.7,4.49
5532,7.810814,97.032486,0.0,0.01,0.0,1.56,0.21,0.0,0.16,0.0,0.01,6.38
5533,7.810814,97.11562,0.0,0.11,0.02,0.41,3.06,0.0,0.03,0.0,0.0,1.37
5534,7.810814,97.19876,0.0,0.0,0.0,0.46,0.12,0.0,0.0,0.0,0.0,1.74
5535,7.810814,97.28189,0.0,0.09,0.09,0.08,0.21,0.0,0.08,0.1,0.07,2.63
5536,7.810814,97.36503,0.0,0.76,0.0,0.94,0.15,0.0,0.06,0.02,0.46,1.66
5537,7.810814,97.448166,0.0,0.56,1.86,17.88,0.02,0.0,0.35,0.0,0.12,2.11
5538,7.810814,97.5313,0.0,0.0,0.8,4.89,0.14,0.0,0.1,0.0,0.03,6.48
5539,7.810814,97.61444,0.0,0.25,0.16,0.05,8.46,0.0,0.0,0.0,0.23,9.18
5540,7.810814,97.69757,0.0,0.0,5.01,0.02,4.82,0.22,0.0,0.01,0.55,1.05
5541,7.810814,97.78071,0.0,0.1,0.98,0.06,11.94,2.88,0.04,0.0,0.18,2.07
5542,7.810814,97.863846,0.0,0.0,6.59,0.01,16.38,5.43,0.37,0.0,0.78,1.31
5543,7.810814,97.94698,0.0,0.0,6.37,0.0,0.57,3.89,0.82,0.22,0.46,7.31
5544,7.810814,98.03012,0.0,0.31,0.25,0.0,1.6,5.7,1.8,0.02,0.01,10.45
5545,7.810814,98.11325,0.02,0.0,1.27,0.07,2.37,1.22,2.94,0.32,0.0,5.46
5546,7.810814,98.19639,0.26,0.0,8.72,0.0,0.86,0.39,4.25,0.0,0.09,4.06
5547,7.810814,98.279526,0.7,0.01,0.59,0.0,2.45,1.49,0.83,0.0,0.0,11.55
5548,7.810814,98.36266,0.02,0.0,0.41,0.33,0.17,3.86,4.12,0.02,0.0,2.65
5549,7.810814,98.4458,0.0,0.0,0.65,0.03,0.84,2.6,4.15,0.09,0.0,0.03
5550,7.810814,98.52893,0.0,0.0,0.0,1.98,2.98,1.4,1.71,2.34,0.84,2.61
5551,7.810814,98.612076,0.0,0.0,1.94,0.01,10.59,1.12,2.08,1.96,0.0,5.85
5552,7.810814,98.695206,0.0,0.11,0.03,0.0,8.55,0.05,8.1,0.01,0.0,5.82
5553,7.810814,98.77834,0.0,0.0,0.0,0.0,0.29,0.0,4.4,0.0,0.02,9.19
5554,7.810814,98.86148,0.0,0.0,0.05,0.0,1.12,0.0,0.24,0.0,0.0,14.0
5555,7.810814,98.94461,0.0,0.01,0.0,0.0,2.12,0.07,0.1,0.29,0.0,51.19
5556,7.810814,99.027756,0.0,0.02,0.02,0.0,13.93,0.46,2.6,0.0,0.0,8.38
5557,7.810814,99.110886,0.0,0.0,0.01,0.0,16.36,1.26,6.5,2.21,0.0,5.08
5558,7.810814,99.19402,0.0,0.0,0.0,0.0,18.35,3.51,3.64,13.66,0.0,3.6
5559,7.810814,99.27716,0.0,0.0,0.0,0.04,3.57,0.72,0.0,0.99,0.0,0.36
5560,7.810814,99.36029,0.0,0.0,0.0,0.01,5.25,0.05,0.0,0.0,0.0,0.42
5561,7.810814,99.443436,0.0,0.0,0.0,8.35,1.34,0.06,0.0,0.71,0.0,4.02
5562,7.810814,99.526566,0.0,0.0,0.0,0.04,0.0,1.36,0.0,0.0,0.0,13.82
5563,7.810814,99.6097,0.01,0.0,0.0,0.0,1.05,17.02,0.0,0.0,0.0,9.01
5564,7.810814,99.69284,0.0,0.0,0.0,0.0,0.01,11.44,0.04,0.0,0.0,3.37
5565,7.810814,99.77597,0.0,0.0,0.0,0.0,0.0,11.72,0.22,0.0,0.0,0.0
5566,7.810814,99.8591,0.0,0.03,0.0,0.0,3.71,0.12,0.53,0.0,0.0,0.0
5567,7.810814,99.942245,0.0,0.21,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0
5568,7.810814,100.02538,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5569,7.810814,100.10852,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5570,7.810814,100.19165,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5571,7.810814,100.27478,0.02,0.14,0.01,0.0,0.0,0.05,0.0,0.01,0.0,0.0
5572,7.810814,100.357925,0.0,0.01,0.29,0.0,0.0,0.22,0.01,0.01,0.23,0.01
5573,7.810814,100.44106,0.26,0.0,0.02,0.47,0.0,0.22,0.11,0.01,0.2,0.07
5574,7.810814,100.5242,0.0,0.0,0.0,0.17,0.0,0.33,0.0,0.0,0.12,1.51
5575,7.810814,100.60733,0.0,0.0,0.0,0.49,0.0,0.01,0.0,0.0,0.58,0.02
5576,7.810814,100.69046,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.07,0.01
5577,7.810814,100.773605,0.11,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.02,0.0
5578,7.810814,100.85674,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.17
5579,7.810814,100.93988,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0
5580,7.810814,101.02302,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.0
5581,7.810814,101.10615,0.0,0.08,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0
5582,7.810814,101.189285,0.0,0.52,0.02,0.0,0.0,1.2,0.0,0.03,0.0,0.0
5583,7.810814,101.27242,0.01,1.27,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0
5584,7.810814,101.35556,0.01,0.33,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0
5585,7.810814,101.4387,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.61,0.0,3.41
5586,7.810814,101.52183,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.17,0.0,0.0
5587,7.810814,101.604965,0.0,0.14,0.0,0.0,0.0,0.02,0.0,0.09,0.0,0.0
5588,7.810814,101.6881,0.0,0.03,0.01,0.06,0.0,0.16,0.0,0.04,0.0,0.01
5589,7.810814,101.77124,0.0,1.56,0.1,0.12,0.01,0.05,0.0,0.0,0.0,0.31
5590,7.810814,101.85438,0.0,0.14,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.1
5591,7.810814,101.93751,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
5592,7.810814,102.020645,0.0,0.0,0.0,0.0,0.0,0.8,0.09,0.0,0.0,0.0
5593,7.810814,102.10378,0.0,0.0,0.0,0.91,3.85,0.58,0.08,0.04,0.01,0.0
5594,7.810814,102.18692,0.03,0.0,0.0,0.03,0.0,0.49,0.21,0.04,0.0,0.0
5595,7.810814,102.27006,0.0,0.0,0.0,0.01,0.02,0.22,0.09,0.01,0.0,0.0
5596,7.810814,102.35319,0.0,0.0,0.0,0.01,0.22,0.0,0.06,0.0,0.01,0.0
5597,7.810814,102.436325,0.0,0.0,0.11,0.12,6.45,0.0,0.0,0.0,0.05,0.0
5598,7.810814,102.51946,0.0,0.0,0.0,0.02,2.08,0.0,0.06,0.0,0.09,0.0
5599,7.810814,102.6026,0.0,0.0,0.47,0.01,1.06,0.0,0.62,0.0,0.0,0.0
5600,7.810814,102.68574,0.25,0.0,0.01,0.11,0.24,0.0,1.39,0.0,0.0,0.0
5601,7.810814,102.76887,0.02,0.0,0.04,0.21,0.13,0.08,0.6,0.0,0.0,0.0
5602,7.810814,102.852005,0.0,0.0,0.25,0.55,0.12,0.04,0.36,0.0,0.0,0.0
5603,7.810814,102.93514,0.0,0.0,0.32,0.13,0.04,0.64,0.47,0.0,0.0,0.0
5604,7.810814,103.01828,0.05,0.0,0.1,0.0,0.06,1.08,0.99,0.0,0.0,0.0
5605,7.810814,103.10142,0.04,0.0,0.01,0.08,0.02,0.17,1.38,0.0,0.0,0.0
5606,7.810814,103.18455,0.05,0.0,0.02,0.06,0.04,0.77,1.0,0.0,0.0,0.0
5607,7.810814,103.267685,0.25,0.03,0.27,0.09,0.05,0.21,0.79,0.0,0.0,0.0
5608,7.810814,103.35082,0.02,0.02,0.81,0.0,0.06,0.6,0.22,0.0,0.0,0.0
5609,7.810814,103.43396,0.08,0.0,1.63,0.0,0.06,0.24,0.07,0.01,0.0,0.0
5610,7.810814,103.5171,0.13,0.0,0.53,0.0,0.11,0.13,0.0,0.05,0.0,0.0
5611,7.810814,103.60023,0.17,0.0,0.59,0.0,0.12,0.49,0.01,0.0,0.0,0.0
5612,7.810814,103.683365,0.12,0.0,0.22,0.0,0.14,1.19,0.02,0.0,0.12,0.0
5613,7.810814,103.7665,0.14,0.0,1.03,0.0,0.19,1.85,0.02,0.0,0.46,0.0
5614,7.810814,103.84964,0.2,0.0,3.62,0.0,0.33,3.72,0.33,0.0,0.01,0.0
5615,7.810814,103.93278,0.18,0.0,2.14,0.0,0.43,0.34,0.64,0.0,0.1,0.11
5616,7.810814,104.01591,0.15,0.0,2.51,0.0,0.41,0.19,0.82,0.0,0.18,0.04
5617,7.810814,104.099045,0.3,0.0,1.63,0.0,0.47,0.09,1.82,0.0,0.17,0.02
5618,7.810814,104.18218,0.19,0.0,0.52,0.0,0.33,0.03,7.22,0.0,0.0,0.0
5619,7.810814,104.26532,0.13,0.0,0.29,0.0,0.32,0.03,6.0,0.0,0.0,0.0
5620,7.810814,104.34846,0.2,0.0,0.19,0.0,0.3,0.06,2.02,0.0,0.21,0.0
5621,7.810814,104.43159,0.25,0.0,0.09,0.0,0.04,0.07,1.88,0.0,1.54,0.0
5622,7.810814,104.514725,0.38,0.0,0.1,0.04,0.11,0.02,0.57,0.0,0.5,0.05
5623,7.810814,104.59786,0.17,0.0,0.5,0.0,0.07,0.18,0.28,0.01,0.36,0.0
5624,7.810814,104.681,0.01,0.0,0.64,0.34,0.1,1.09,0.73,0.13,2.45,0.0
5625,7.810814,104.76414,0.05,0.05,0.18,0.96,0.48,1.47,0.65,0.0,1.25,0.02
5626,7.810814,104.847275,0.15,0.15,0.01,0.42,0.98,0.69,0.54,0.01,0.16,0.01
5627,7.810814,104.930405,0.05,0.01,0.03,0.0,0.97,0.23,0.54,0.02,1.08,0.01
5628,7.810814,105.01354,0.62,0.11,0.05,0.93,0.89,0.32,1.03,0.0,0.36,0.0
5629,7.810814,105.09668,0.15,0.1,0.05,0.19,0.73,0.28,0.66,0.0,0.0,0.01
5630,7.810814,105.17982,0.09,0.34,0.01,0.08,1.12,0.12,0.21,0.0,0.35,0.05
5631,7.810814,105.262955,1.03,0.08,0.12,1.04,0.9,0.1,0.01,0.0,0.15,0.0
5632,7.810814,105.346085,1.66,0.02,0.25,1.27,0.65,0.07,0.05,0.0,0.0,0.01
5633,7.810814,105.42922,0.01,0.03,0.35,0.76,2.46,0.09,0.32,0.0,0.03,0.0
5634,7.810814,105.51236,0.0,0.06,1.3,0.21,11.68,0.14,0.68,0.0,0.35,0.12
5635,7.810814,105.5955,0.0,0.13,1.85,0.78,6.12,0.24,0.79,0.0,2.16,0.0
5636,7.810814,105.678635,0.0,0.19,0.64,0.12,2.48,0.27,0.58,0.0,1.55,0.0
5637,7.810814,105.761765,0.01,0.15,1.94,0.0,24.75,0.13,0.34,0.0,0.47,0.0
5638,7.810814,105.8449,0.0,0.1,1.85,0.02,18.43,0.47,0.06,0.0,1.12,0.0
5639,7.810814,105.92804,0.07,0.09,1.52,0.12,12.0,0.17,0.0,0.0,0.34,0.01
5640,7.893181,96.03485,0.0,0.0,0.0,0.12,9.23,0.01,0.09,0.0,0.22,5.05
5641,7.893181,96.11799,0.08,0.02,0.0,1.58,0.75,0.35,0.16,0.0,0.31,3.02
5642,7.893181,96.201126,0.0,0.0,0.0,12.47,1.08,0.49,3.72,0.0,1.36,11.36
5643,7.893181,96.28426,0.14,0.0,0.0,1.34,0.02,0.06,3.13,0.0,0.59,10.41
5644,7.893181,96.36739,0.33,0.0,0.13,0.47,0.51,0.01,3.47,0.0,1.19,3.48
5645,7.893181,96.45053,0.15,0.0,0.05,0.08,0.52,0.08,0.3,0.11,0.04,3.32
5646,7.893181,96.53367,0.07,0.04,0.02,0.03,0.88,0.0,3.62,0.0,0.41,0.53
5647,7.893181,96.616806,0.0,0.22,0.0,0.08,0.2,0.0,3.17,0.0,0.06,0.72
5648,7.893181,96.69994,0.01,0.01,0.12,0.51,0.1,0.0,2.23,0.0,0.0,0.25
5649,7.893181,96.78308,0.01,0.0,0.14,12.09,1.1,0.0,0.82,0.0,0.01,0.61
5650,7.893181,96.86621,0.32,0.0,0.0,18.12,0.95,0.0,0.15,0.0,0.09,3.07
5651,7.893181,96.94935,0.06,0.39,0.16,7.95,0.14,0.0,0.0,0.0,0.35,8.11
5652,7.893181,97.032486,0.0,0.35,0.0,1.16,0.12,0.0,0.03,0.0,0.28,34.72
5653,7.893181,97.11562,0.0,0.0,1.51,0.1,0.04,0.0,0.04,0.0,0.19,21.46
5654,7.893181,97.19876,0.0,0.0,0.17,0.66,0.63,0.0,0.0,0.0,0.48,2.43
5655,7.893181,97.28189,0.0,0.0,0.17,0.63,0.83,0.0,0.0,0.12,4.0,2.55
5656,7.893181,97.36503,0.0,0.0,0.1,1.23,0.47,0.0,0.0,0.06,19.09,9.91
5657,7.893181,97.448166,0.0,0.0,0.56,2.06,0.28,0.0,0.0,0.0,5.48,0.83
5658,7.893181,97.5313,0.0,0.0,0.84,3.24,0.71,0.0,0.0,0.0,0.09,2.39
5659,7.893181,97.61444,0.0,0.15,0.04,0.15,2.69,0.0,0.0,0.18,0.24,0.61
5660,7.893181,97.69757,0.0,0.0,1.59,0.24,4.93,0.02,0.0,0.91,0.26,2.75
5661,7.893181,97.78071,0.0,0.51,5.07,0.0,2.64,0.18,0.01,0.0,2.03,0.65
5662,7.893181,97.863846,0.03,0.0,4.12,0.0,5.11,0.59,0.01,0.0,3.32,4.77
5663,7.893181,97.94698,0.0,0.12,11.13,0.0,0.35,0.05,0.06,0.0,0.7,2.57
5664,7.893181,98.03012,0.0,0.0,0.47,0.0,0.0,0.0,0.32,0.03,0.57,3.48
5665,7.893181,98.11325,0.3,0.0,0.12,0.0,0.11,0.0,12.09,0.08,0.03,3.76
5666,7.893181,98.19639,3.16,0.95,15.64,0.0,0.0,0.04,5.44,0.0,0.71,4.39
5667,7.893181,98.279526,2.4,0.49,10.45,0.01,0.15,0.24,0.93,0.0,0.15,9.21
5668,7.893181,98.36266,0.08,5.55,4.72,1.35,0.9,0.36,0.27,0.0,0.0,10.04
5669,7.893181,98.4458,0.0,0.03,0.54,0.0,5.15,2.5,0.09,0.02,0.0,1.37
5670,7.893181,98.52893,0.0,0.0,3.84,0.02,4.7,12.85,2.05,0.01,0.0,0.1
5671,7.893181,98.612076,0.03,0.0,2.17,0.0,0.94,10.23,0.27,0.01,0.0,7.81
5672,7.893181,98.695206,0.05,0.14,2.43,0.58,0.87,0.89,0.11,0.0,0.0,4.99
5673,7.893181,98.77834,0.06,0.0,0.08,1.59,0.71,0.26,0.0,0.0,0.01,3.11
5674,7.893181,98.86148,0.0,0.0,0.0,0.0,6.0,8.21,0.02,0.0,0.0,8.48
5675,7.893181,98.94461,0.0,0.0,0.06,0.0,3.64,0.87,0.95,0.0,0.0,12.99
5676,7.893181,99.027756,0.0,0.0,1.0,0.0,0.01,0.18,1.45,0.0,0.0,33.68
5677,7.893181,99.110886,0.0,0.0,6.19,0.3,7.63,3.0,0.02,0.18,0.0,10.52
5678,7.893181,99.19402,0.0,0.03,2.65,0.05,0.03,3.97,2.38,1.34,0.0,4.0
5679,7.893181,99.27716,0.01,0.02,0.0,0.0,7.2,4.0,0.0,0.0,0.0,10.69
5680,7.893181,99.36029,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.01,0.09,0.66
5681,7.893181,99.443436,0.0,0.0,0.0,0.0,1.96,3.06,0.0,0.0,0.03,2.92
5682,7.893181,99.526566,0.0,0.0,8.06,0.0,0.29,0.1,0.02,0.0,0.0,12.07
5683,7.893181,99.6097,0.0,0.0,0.0,0.0,3.09,5.24,0.23,0.0,0.0,5.4
5684,7.893181,99.69284,0.0,0.0,0.0,0.0,9.21,0.11,0.68,0.0,0.0,6.66
5685,7.893181,99.77597,0.0,0.01,0.0,0.0,0.01,0.0,0.49,0.0,0.0,3.15
5686,7.893181,99.8591,0.0,0.34,0.0,0.0,0.0,1.82,0.09,0.0,0.0,0.0
5687,7.893181,99.942245,0.0,0.21,0.0,0.0,0.0,3.45,0.01,0.0,0.0,0.0
5688,7.893181,100.02538,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
5689,7.893181,100.10852,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5690,7.893181,100.19165,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5691,7.893181,100.27478,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0
5692,7.893181,100.357925,0.0,0.09,0.0,0.02,0.1,0.03,0.03,0.26,0.02,0.47
5693,7.893181,100.44106,0.02,0.47,0.0,0.26,0.0,0.05,0.0,0.64,0.05,0.07
5694,7.893181,100.5242,0.0,0.06,0.23,0.0,0.0,0.36,0.0,0.0,0.29,0.28
5695,7.893181,100.60733,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.78,0.13
5696,7.893181,100.69046,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.21,0.12,0.37
5697,7.893181,100.773605,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0
5698,7.893181,100.85674,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
