,lat,lon,00:00Z 03-Apr-2024,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024,00:00Z 10-Apr-2024,00:00Z 11-Apr-2024,00:00Z 12-Apr-2024
1746,5.167755,101.52183,10.13,1.3,0.0,0.01,0.0,0.0,14.34,0.51,0.02,0.71
1747,5.167755,101.604965,6.53,6.67,0.0,0.0,0.0,0.0,0.03,0.0,0.02,1.71
1748,5.167755,101.6881,2.23,1.25,0.0,0.0,0.0,0.0,0.03,0.0,1.41,0.67
1749,5.167755,101.77124,5.95,0.07,0.0,0.0,0.0,0.0,5.73,0.01,3.3,1.49
1750,5.167755,101.85438,15.71,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.0,2.5
1751,5.167755,101.93751,9.28,0.08,0.0,0.0,0.0,0.0,0.0,1.37,0.01,0.03
1752,5.167755,102.020645,0.61,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.3,0.0
1753,5.167755,102.10378,0.12,0.18,0.08,0.03,0.0,0.0,0.09,12.89,0.17,0.33
1754,5.167755,102.18692,0.0,0.13,0.11,0.07,0.0,0.0,0.0,16.95,0.11,0.05
1755,5.167755,102.27006,0.01,0.1,0.25,0.02,0.0,0.0,0.02,0.56,0.06,0.04
1756,5.167755,102.35319,0.07,0.0,0.38,0.0,0.02,0.07,0.21,0.02,0.02,0.01
1757,5.167755,102.436325,7.59,0.01,0.07,0.02,3.37,0.01,11.63,0.04,0.06,1.45
1758,5.167755,102.51946,1.93,0.85,0.0,0.32,0.08,0.96,16.57,0.02,0.06,0.22
1759,5.167755,102.6026,0.02,0.12,0.0,0.06,0.0,2.46,9.25,0.17,0.07,0.0
1760,5.167755,102.68574,0.09,0.18,0.11,0.15,0.06,0.01,4.42,0.02,0.04,0.07
1761,5.167755,102.76887,0.23,0.13,0.26,0.05,0.01,0.0,0.04,0.03,0.04,2.15
1762,5.167755,102.852005,1.08,0.12,0.22,0.0,0.04,0.0,0.1,0.03,0.16,0.02
1763,5.167755,102.93514,0.08,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.0
1764,5.167755,103.01828,0.92,0.07,0.38,0.0,0.07,0.0,0.0,0.01,0.0,0.01
1765,5.167755,103.10142,0.0,0.03,0.4,0.0,2.45,0.04,0.0,0.4,0.19,0.01
1766,5.167755,103.18455,0.28,0.0,0.16,0.0,0.02,0.04,0.0,0.25,0.0,0.17
1767,5.167755,103.267685,1.42,0.04,0.04,0.0,0.03,0.0,0.05,0.05,0.0,0.02
1768,5.167755,103.35082,0.52,0.02,0.05,0.11,1.42,0.17,0.19,0.1,0.0,0.02
1769,5.167755,103.43396,0.24,0.06,0.34,0.07,0.56,0.15,0.85,0.72,0.06,0.23
1770,5.167755,103.5171,1.11,0.21,0.31,0.06,0.22,0.25,5.39,0.01,0.02,0.81
1771,5.167755,103.60023,0.59,0.04,0.1,0.0,0.0,0.32,4.98,0.01,0.29,0.14
1772,5.167755,103.683365,0.87,0.18,0.0,0.0,0.03,0.22,4.34,0.33,0.08,0.49
1773,5.167755,103.7665,0.36,0.07,0.0,0.0,0.05,0.03,7.15,0.16,0.01,0.45
1774,5.167755,103.84964,1.16,0.04,0.0,0.03,0.0,0.0,0.03,0.36,0.0,0.0
1775,5.167755,103.93278,0.6,0.8,0.0,0.01,0.03,0.03,0.84,0.1,0.06,0.1
1776,5.167755,104.01591,0.06,0.19,0.07,0.0,0.28,0.87,0.09,0.02,0.06,0.0
1777,5.167755,104.099045,0.31,0.0,0.45,0.02,0.0,0.02,0.01,0.01,0.01,0.0
1778,5.167755,104.18218,0.68,0.0,0.37,0.0,0.02,0.43,0.05,0.12,0.13,0.0
1779,5.167755,104.26532,1.03,0.6,0.01,0.0,0.21,0.29,0.0,1.22,0.39,0.0
1780,5.167755,104.34846,1.07,0.02,0.0,0.11,0.0,1.3,0.0,0.7,1.58,0.4
1781,5.167755,104.43159,0.49,0.0,0.02,0.01,0.0,0.15,0.15,0.06,1.97,0.58
1782,5.167755,104.514725,1.19,0.02,0.01,0.21,0.33,0.58,0.01,0.19,0.55,0.83
1783,5.167755,104.59786,1.94,0.1,0.43,0.01,0.0,0.9,0.01,0.06,1.09,0.83
1784,5.167755,104.681,0.23,0.15,0.01,0.03,0.0,2.21,0.04,0.03,2.23,0.54
1785,5.167755,104.76414,0.59,0.0,0.01,0.01,0.37,1.05,0.0,0.16,4.46,0.17
1786,5.167755,104.847275,1.32,0.0,0.12,0.73,0.04,0.08,0.22,0.56,9.93,0.27
1787,5.167755,104.930405,2.4,0.32,0.26,0.15,0.0,0.11,0.07,0.11,2.68,0.82
1788,5.167755,105.01354,0.95,0.38,0.19,0.01,0.0,0.21,0.01,0.24,0.39,0.2
1789,5.167755,105.09668,1.41,0.3,0.0,0.16,0.0,0.19,0.0,0.31,0.12,0.01
1790,5.167755,105.17982,0.8,0.14,0.01,0.01,0.0,0.27,0.07,0.99,0.55,0.62
1791,5.167755,105.262955,1.03,0.5,0.05,0.41,0.0,0.66,0.02,2.97,0.35,0.2
1792,5.167755,105.346085,3.19,0.02,0.0,2.03,0.0,0.68,0.0,1.73,0.97,0.23
1793,5.167755,105.42922,3.53,0.29,0.41,0.58,0.0,1.62,0.0,0.53,0.29,0.77
1794,5.167755,105.51236,1.54,0.42,0.8,0.32,0.0,0.36,0.0,0.55,1.41,0.48
1795,5.167755,105.5955,1.0,0.22,0.34,0.04,0.0,0.06,0.0,1.15,1.13,0.49
1796,5.167755,105.678635,0.66,0.33,0.25,0.19,0.0,0.01,0.04,1.05,0.41,2.67
1797,5.167755,105.761765,0.21,0.18,0.01,1.35,0.0,0.11,0.01,8.1,0.3,1.46
1798,5.167755,105.8449,0.63,0.24,0.36,0.18,0.0,0.0,0.17,7.02,0.51,1.88
1799,5.167755,105.92804,1.13,0.03,0.15,0.7,0.0,0.0,0.87,9.74,0.68,0.33
1800,5.25055,96.03485,18.4,10.3,0.06,3.07,18.75,0.29,0.42,0.05,0.0,0.22
1801,5.25055,96.11799,26.38,3.4,0.0,4.34,53.84,0.46,0.3,0.01,0.0,0.0
1802,5.25055,96.201126,72.81,12.93,0.03,2.87,28.2,0.0,0.43,0.0,0.0,0.0
1803,5.25055,96.28426,4.48,20.83,0.03,17.04,17.66,0.05,0.06,0.0,0.65,0.02
1804,5.25055,96.36739,0.04,25.27,0.03,7.06,10.53,0.0,1.03,0.0,0.27,0.25
1805,5.25055,96.45053,0.02,28.34,0.18,1.48,0.19,0.0,2.9,0.0,0.0,0.34
1806,5.25055,96.53367,0.82,10.71,0.0,7.96,0.32,0.0,0.1,0.0,0.57,0.0
1807,5.25055,96.616806,0.87,11.41,0.05,0.4,0.26,0.0,0.0,0.0,0.0,0.0
1808,5.25055,96.69994,0.28,12.95,0.07,0.54,0.26,0.0,0.0,0.0,0.0,0.0
1809,5.25055,96.78308,9.45,2.48,7.0,0.13,0.92,0.0,0.0,0.0,0.0,0.0
1810,5.25055,96.86621,0.36,0.43,0.24,1.23,0.87,0.0,0.0,0.23,0.0,0.01
1811,5.25055,96.94935,0.71,13.31,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0
1812,5.25055,97.032486,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,5.25055,97.11562,0.73,10.1,0.52,0.0,0.01,0.0,0.0,0.0,0.0,0.0
1814,5.25055,97.19876,1.07,4.07,25.63,0.0,0.04,0.0,0.0,0.0,0.01,0.76
1815,5.25055,97.28189,0.45,5.58,9.38,0.0,0.0,0.0,0.0,0.0,0.0,2.25
1816,5.25055,97.36503,0.28,0.58,3.41,0.0,0.1,0.0,0.06,0.0,0.0,0.03
1817,5.25055,97.448166,2.21,0.09,3.94,0.0,0.0,0.0,0.04,0.0,0.0,7.98
1818,5.25055,97.5313,3.29,0.23,0.25,0.0,0.0,0.0,0.03,0.0,0.0,2.89
1819,5.25055,97.61444,0.11,0.27,0.03,0.3,0.02,0.0,0.18,0.0,0.0,21.29
1820,5.25055,97.69757,1.54,0.06,0.25,0.27,0.0,0.0,0.1,0.0,0.0,38.41
1821,5.25055,97.78071,2.35,1.85,0.79,0.27,0.04,0.1,0.0,0.02,0.03,50.23
1822,5.25055,97.863846,4.88,1.08,1.43,0.0,0.06,0.15,2.51,0.0,0.22,16.86
1823,5.25055,97.94698,6.81,0.63,0.19,0.0,0.01,0.07,11.71,0.0,1.52,4.88
1824,5.25055,98.03012,12.1,0.4,0.0,0.0,0.61,0.11,0.7,0.09,0.75,0.76
1825,5.25055,98.11325,45.82,4.04,0.12,0.0,0.14,0.02,3.64,0.25,0.06,0.49
1826,5.25055,98.19639,53.29,0.66,0.0,0.0,0.08,0.1,0.06,0.82,0.19,0.0
1827,5.25055,98.279526,94.37,1.64,0.01,0.0,0.0,0.11,0.0,5.08,0.11,5.56
1828,5.25055,98.36266,7.82,0.61,0.03,0.0,0.21,0.25,0.0,1.08,0.01,0.47
1829,5.25055,98.4458,0.55,0.84,0.0,0.0,0.63,0.0,0.16,1.28,0.0,2.17
1830,5.25055,98.52893,12.81,2.65,0.0,0.01,0.33,0.29,0.29,0.08,0.14,0.27
1831,5.25055,98.612076,5.05,1.91,0.02,0.0,0.14,0.77,0.33,0.05,0.0,0.16
1832,5.25055,98.695206,0.63,0.22,1.51,0.55,0.4,0.73,0.18,0.17,0.0,0.65
1833,5.25055,98.77834,0.0,4.15,0.21,0.17,0.0,0.39,0.38,0.52,0.0,0.55
1834,5.25055,98.86148,0.76,1.44,1.13,0.16,0.05,0.08,2.49,0.49,0.01,0.01
1835,5.25055,98.94461,0.32,0.78,0.0,0.0,0.0,0.02,1.57,0.09,0.0,0.0
1836,5.25055,99.027756,0.21,0.84,0.61,0.03,0.04,0.27,0.06,0.0,0.0,0.0
1837,5.25055,99.110886,1.05,5.09,0.24,0.18,0.47,0.06,0.05,0.0,0.04,0.0
1838,5.25055,99.19402,3.6,8.49,0.12,0.04,0.21,2.66,0.68,0.01,0.02,0.02
1839,5.25055,99.27716,3.9,1.36,0.07,0.37,1.31,1.89,0.0,0.03,0.0,0.0
1840,5.25055,99.36029,0.71,0.86,0.06,0.03,0.06,0.46,0.2,0.06,0.19,0.0
1841,5.25055,99.443436,0.57,0.26,0.36,0.11,0.01,0.52,0.69,0.0,2.53,0.0
1842,5.25055,99.526566,7.33,5.32,0.0,0.21,3.68,6.83,0.27,0.0,1.18,0.0
1843,5.25055,99.6097,8.4,5.2,0.0,0.01,3.13,0.8,4.73,0.0,0.35,0.01
1844,5.25055,99.69284,4.5,9.49,0.18,0.02,0.4,1.49,0.0,0.0,0.0,0.0
1845,5.25055,99.77597,1.22,2.76,0.15,0.2,0.42,0.83,0.01,0.0,0.0,0.0
1846,5.25055,99.8591,0.92,1.95,0.01,0.0,0.08,2.37,1.34,0.0,0.0,0.0
1847,5.25055,99.942245,21.77,4.66,0.0,0.88,0.0,3.35,0.21,0.0,0.0,0.0
1848,5.25055,100.02538,0.45,0.3,0.0,0.01,0.0,3.1,0.0,0.0,0.0,0.06
1849,5.25055,100.10852,0.09,0.91,0.14,0.37,0.02,1.33,0.0,0.0,0.0,5.46
1850,5.25055,100.19165,5.79,0.07,0.47,0.02,0.0,0.77,0.0,0.0,0.0,0.03
1851,5.25055,100.27478,4.29,0.3,0.13,0.0,0.0,0.92,0.0,0.13,0.03,0.0
1852,5.25055,100.357925,3.18,0.01,0.02,0.0,0.0,2.37,0.0,0.0,0.14,0.0
1853,5.25055,100.44106,4.27,0.04,1.6,0.0,0.0,1.29,0.0,0.0,0.0,0.0
1854,5.25055,100.5242,13.76,1.45,0.01,0.01,0.0,0.13,0.44,0.0,0.0,1.69
1855,5.25055,100.60733,34.71,6.69,0.0,0.0,0.0,0.0,5.64,0.0,0.0,0.84
1856,5.25055,100.69046,24.69,0.28,0.0,0.0,0.0,0.0,11.44,0.68,0.49,4.89
1857,5.25055,100.773605,59.16,0.0,0.0,0.0,0.07,0.0,12.64,5.22,1.64,10.84
1858,5.25055,100.85674,87.92,0.04,0.01,2.69,2.34,0.0,14.2,11.05,1.92,0.22
1859,5.25055,100.93988,70.22,1.66,0.0,0.0,0.04,0.09,12.37,3.41,2.18,8.85
1860,5.25055,101.02302,4.84,0.0,0.0,0.0,0.0,0.0,7.3,0.0,2.62,6.43
1861,5.25055,101.10615,0.21,0.01,0.0,0.0,0.0,0.0,0.04,0.0,4.64,0.4
1862,5.25055,101.189285,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.19
1863,5.25055,101.27242,1.18,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1.15,0.0
1864,5.25055,101.35556,4.75,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.4,0.01
1865,5.25055,101.4387,5.63,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.23,0.81
1866,5.25055,101.52183,76.33,0.01,0.1,0.0,0.01,0.0,2.44,0.0,2.3,2.01
1867,5.25055,101.604965,14.9,0.37,0.0,0.0,0.0,0.03,1.15,0.0,0.98,0.42
1868,5.25055,101.6881,15.4,0.85,0.0,0.0,0.0,0.0,0.01,2.92,0.25,3.9
1869,5.25055,101.77124,37.03,0.01,0.0,0.0,0.12,0.0,0.02,8.1,0.01,5.79
1870,5.25055,101.85438,8.1,1.15,0.0,0.0,0.0,0.0,0.0,8.86,0.02,11.61
1871,5.25055,101.93751,5.34,0.43,0.0,0.0,0.0,0.0,0.0,2.14,0.01,1.88
1872,5.25055,102.020645,12.7,0.0,0.0,0.02,0.0,0.0,0.0,9.63,0.03,2.57
1873,5.25055,102.10378,0.39,0.18,0.09,0.87,0.0,0.09,0.16,15.17,4.2,1.62
1874,5.25055,102.18692,0.02,0.09,0.22,0.06,0.0,0.01,0.04,14.91,0.15,12.21
1875,5.25055,102.27006,0.01,0.01,5.18,0.0,0.0,0.02,1.08,11.11,0.11,1.82
1876,5.25055,102.35319,0.19,0.0,11.95,0.02,0.0,0.06,10.19,0.72,0.02,0.21
1877,5.25055,102.436325,0.24,0.23,0.43,1.07,0.11,0.05,4.57,0.62,0.03,0.29
1878,5.25055,102.51946,4.73,10.17,0.0,0.06,0.12,0.61,0.31,0.66,0.21,0.01
1879,5.25055,102.6026,0.07,0.33,0.0,0.05,0.02,14.54,11.7,0.11,0.33,0.07
1880,5.25055,102.68574,0.26,0.09,0.12,0.15,0.33,0.36,0.99,0.57,0.0,0.03
1881,5.25055,102.76887,6.2,0.43,0.07,0.01,0.04,0.0,0.01,2.43,0.12,0.0
1882,5.25055,102.852005,17.32,0.0,0.39,0.0,0.47,0.0,0.07,0.27,0.18,0.17
1883,5.25055,102.93514,0.49,0.0,0.31,0.0,0.02,0.0,0.0,2.21,0.01,0.28
1884,5.25055,103.01828,0.01,0.02,0.15,0.0,0.05,0.0,0.01,0.04,0.01,0.08
1885,5.25055,103.10142,0.01,0.02,0.3,0.0,0.09,0.0,0.09,0.15,0.01,0.02
1886,5.25055,103.18455,0.09,0.02,0.22,0.0,0.07,0.0,0.09,0.21,0.14,0.02
1887,5.25055,103.267685,0.01,1.4,0.07,0.0,0.01,0.0,0.11,0.34,0.08,0.74
1888,5.25055,103.35082,1.19,0.24,0.26,0.01,0.11,0.0,0.0,0.17,0.02,0.01
1889,5.25055,103.43396,1.88,0.31,0.21,0.0,0.01,0.0,1.94,0.19,0.04,0.12
1890,5.25055,103.5171,0.21,0.65,0.01,0.01,0.01,0.18,1.32,0.03,0.5,0.3
1891,5.25055,103.60023,0.07,0.32,0.03,0.0,0.04,0.84,19.02,0.02,0.3,1.33
1892,5.25055,103.683365,0.7,0.29,0.04,0.11,0.21,0.39,16.47,0.04,0.0,7.96
1893,5.25055,103.7665,0.29,0.03,0.05,0.02,0.77,0.35,1.98,0.01,0.0,5.67
1894,5.25055,103.84964,0.21,0.91,0.0,0.01,0.05,0.19,5.38,0.17,0.0,0.04
1895,5.25055,103.93278,0.16,0.04,0.47,0.21,0.76,0.02,0.72,0.11,0.0,0.0
1896,5.25055,104.01591,0.14,1.18,0.37,0.0,0.22,0.11,0.93,0.02,0.03,0.0
1897,5.25055,104.099045,0.26,0.0,0.08,0.32,0.03,0.33,0.19,0.02,0.05,0.01
1898,5.25055,104.18218,0.12,0.03,0.02,0.21,6.25,1.36,0.85,0.04,0.23,0.02
1899,5.25055,104.26532,0.35,0.02,0.0,0.0,0.02,0.2,0.13,0.24,0.24,0.13
1900,5.25055,104.34846,1.42,0.0,0.0,0.0,0.01,0.04,0.07,1.19,2.18,0.0
1901,5.25055,104.43159,1.66,0.0,0.0,0.0,0.0,0.78,0.49,0.33,2.2,0.01
1902,5.25055,104.514725,0.8,0.02,0.12,0.04,0.0,0.1,0.28,0.3,1.3,0.78
1903,5.25055,104.59786,1.02,1.58,0.22,0.0,0.44,0.32,0.49,0.09,0.85,7.85
1904,5.25055,104.681,1.37,0.18,0.01,0.13,0.0,0.44,0.04,0.14,0.48,2.6
1905,5.25055,104.76414,4.97,0.0,0.51,0.03,0.0,0.82,0.01,0.02,0.86,1.05
1906,5.25055,104.847275,5.24,0.0,3.85,0.39,0.13,0.47,0.02,0.03,0.72,0.62
1907,5.25055,104.930405,1.38,0.03,2.04,0.34,0.0,0.23,0.38,0.2,1.02,0.97
1908,5.25055,105.01354,0.25,0.12,0.06,0.3,0.0,1.02,0.66,0.3,1.41,0.25
1909,5.25055,105.09668,0.8,0.57,0.01,0.0,0.0,0.72,0.0,0.24,0.49,0.84
1910,5.25055,105.17982,1.99,0.25,0.02,0.0,0.0,1.15,0.0,0.6,0.11,0.09
1911,5.25055,105.262955,1.13,0.38,0.01,0.25,0.0,0.49,0.08,0.51,0.07,0.06
1912,5.25055,105.346085,0.86,0.42,0.01,0.19,0.0,1.28,0.07,6.75,0.27,0.25
1913,5.25055,105.42922,0.67,0.26,0.43,0.21,0.0,0.7,0.0,2.97,0.53,3.07
1914,5.25055,105.51236,0.18,0.83,0.42,0.15,0.41,0.84,0.0,1.19,0.9,2.5
1915,5.25055,105.5955,0.12,0.15,0.34,0.03,0.0,0.24,0.1,0.47,0.37,0.91
1916,5.25055,105.678635,0.11,0.1,0.16,0.08,0.0,0.03,0.02,1.06,0.25,1.24
1917,5.25055,105.761765,0.22,0.23,0.02,0.01,0.0,0.34,0.0,2.5,0.16,1.05
1918,5.25055,105.8449,0.24,0.07,0.01,0.05,0.0,0.09,0.12,2.74,0.13,1.11
1919,5.25055,105.92804,1.09,0.03,0.3,0.6,0.0,0.02,0.03,9.59,0.18,0.93
1920,5.333328,96.03485,8.45,14.29,3.33,0.33,22.71,3.37,0.03,0.0,1.25,0.39
1921,5.333328,96.11799,9.29,0.35,0.17,0.72,29.77,0.09,0.03,0.0,11.84,0.0
1922,5.333328,96.201126,26.99,10.6,0.02,6.45,0.4,0.0,0.0,0.04,3.8,0.67
1923,5.333328,96.28426,3.75,3.33,0.0,2.02,0.39,0.0,0.06,0.08,1.13,0.35
1924,5.333328,96.36739,0.0,2.66,0.07,0.38,2.5,0.0,0.6,0.13,0.46,0.23
1925,5.333328,96.45053,0.0,2.6,0.03,1.12,3.02,0.02,0.03,0.0,0.05,0.38
1926,5.333328,96.53367,2.31,3.49,0.45,9.53,0.42,0.0,0.39,0.0,0.56,0.94
1927,5.333328,96.616806,5.25,7.86,3.75,6.67,0.05,0.0,0.58,0.0,0.28,0.01
1928,5.333328,96.69994,1.42,5.8,0.39,0.83,0.04,0.0,0.0,0.0,0.15,0.32
1929,5.333328,96.78308,6.07,0.06,1.59,0.26,0.16,0.0,0.0,0.0,0.0,0.0
1930,5.333328,96.86621,0.28,0.44,0.06,0.06,0.07,0.0,0.19,0.0,0.0,0.0
1931,5.333328,96.94935,0.0,8.31,0.06,0.0,0.0,0.0,1.71,0.0,0.0,0.0
1932,5.333328,97.032486,0.0,1.02,0.19,0.0,0.03,0.0,0.03,0.0,0.0,0.0
1933,5.333328,97.11562,0.7,0.78,4.18,0.0,0.0,0.0,0.64,0.0,0.0,0.01
1934,5.333328,97.19876,0.08,0.1,5.79,0.0,0.11,0.0,0.09,0.0,0.0,0.96
1935,5.333328,97.28189,0.13,0.26,12.32,0.01,0.0,0.0,0.03,0.0,0.0,6.15
1936,5.333328,97.36503,0.01,0.3,2.24,0.19,0.22,0.0,0.27,0.0,1.48,0.15
1937,5.333328,97.448166,0.03,0.22,0.19,0.01,0.0,0.0,0.08,0.0,0.0,1.55
1938,5.333328,97.5313,0.28,0.11,0.14,0.0,0.06,0.0,0.0,0.0,0.12,6.1
1939,5.333328,97.61444,0.37,0.02,0.04,0.47,0.45,0.0,0.75,0.0,0.2,12.57
1940,5.333328,97.69757,0.62,1.5,0.07,1.9,0.09,0.1,0.61,0.0,0.05,24.27
1941,5.333328,97.78071,2.59,2.58,1.0,0.15,0.04,0.3,0.82,0.0,0.06,74.95
1942,5.333328,97.863846,5.26,1.4,0.1,0.02,2.44,0.34,0.94,0.01,0.14,80.1
1943,5.333328,97.94698,7.47,10.05,0.03,0.04,0.93,0.15,6.97,0.0,4.79,37.98
1944,5.333328,98.03012,43.84,0.79,0.02,0.0,0.24,0.19,0.05,0.07,0.85,1.4
1945,5.333328,98.11325,30.48,8.45,0.0,0.0,1.92,1.04,0.63,0.31,0.37,0.04
1946,5.333328,98.19639,1.28,0.96,0.15,0.0,1.33,4.63,0.78,0.33,0.51,0.23
1947,5.333328,98.279526,0.66,5.28,0.08,0.0,0.02,6.37,0.0,0.66,0.14,1.72
1948,5.333328,98.36266,7.68,1.34,0.0,0.0,0.22,0.12,0.02,0.2,0.06,3.98
1949,5.333328,98.4458,6.63,2.36,0.04,0.0,0.14,0.01,0.0,0.26,0.17,4.97
1950,5.333328,98.52893,0.39,0.55,0.05,0.0,0.48,0.1,0.45,0.16,0.0,4.01
1951,5.333328,98.612076,1.38,0.09,0.04,0.05,1.77,0.27,0.75,0.1,0.0,1.68
1952,5.333328,98.695206,0.05,0.88,0.08,0.0,0.25,0.24,0.48,0.02,0.0,9.85
1953,5.333328,98.77834,1.26,1.03,0.07,1.65,0.0,0.16,0.6,0.05,0.0,19.38
1954,5.333328,98.86148,1.65,1.19,0.07,4.01,0.08,0.25,0.92,0.23,0.15,0.62
1955,5.333328,98.94461,9.83,0.72,0.05,0.15,0.17,0.0,0.35,0.6,0.04,0.02
1956,5.333328,99.027756,1.23,1.18,0.33,0.14,0.06,0.18,0.0,0.01,0.0,0.0
1957,5.333328,99.110886,3.07,1.92,0.74,0.08,0.7,0.57,0.06,0.0,0.0,0.05
1958,5.333328,99.19402,22.67,4.03,0.29,0.0,0.63,2.16,0.0,0.0,0.02,0.1
1959,5.333328,99.27716,31.38,1.38,0.07,0.0,0.41,0.73,0.0,0.01,0.24,0.0
1960,5.333328,99.36029,7.33,0.67,1.47,0.03,0.13,0.13,0.13,0.02,0.05,0.12
1961,5.333328,99.443436,2.65,0.2,0.66,0.4,0.95,3.94,1.47,0.0,0.11,0.0
1962,5.333328,99.526566,2.23,0.14,0.01,2.09,1.9,1.77,0.03,0.0,0.0,0.01
1963,5.333328,99.6097,1.43,1.81,0.0,0.08,1.62,0.97,0.21,0.0,0.23,0.71
1964,5.333328,99.69284,0.41,1.67,0.04,0.0,1.56,0.84,0.05,0.01,0.0,0.01
1965,5.333328,99.77597,1.94,3.22,0.05,0.13,0.07,1.75,0.02,0.0,0.0,0.0
1966,5.333328,99.8591,2.11,18.33,0.24,0.05,0.0,2.84,0.91,0.07,0.0,0.0
1967,5.333328,99.942245,2.89,7.88,0.06,0.23,0.0,1.04,0.0,0.08,0.0,0.0
1968,5.333328,100.02538,2.8,0.3,0.0,0.15,0.0,5.6,0.1,0.0,0.0,0.04
1969,5.333328,100.10852,3.77,0.19,0.06,0.02,0.0,0.61,0.0,0.0,0.0,0.02
1970,5.333328,100.19165,5.41,2.18,2.43,0.0,0.0,0.08,0.02,0.0,0.0,0.0
1971,5.333328,100.27478,6.1,0.45,0.06,0.0,0.0,0.71,0.04,0.0,0.0,0.0
1972,5.333328,100.357925,1.88,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.81,0.0
1973,5.333328,100.44106,2.4,0.0,0.42,0.0,0.0,2.43,3.03,0.0,0.24,0.0
1974,5.333328,100.5242,8.32,0.03,0.0,0.0,0.0,0.07,3.66,0.0,0.01,1.14
1975,5.333328,100.60733,75.95,0.36,0.0,0.0,0.0,0.0,18.52,0.01,0.02,3.32
1976,5.333328,100.69046,124.75,0.01,0.0,0.0,0.0,0.0,0.95,1.55,4.49,2.96
1977,5.333328,100.773605,128.51,0.02,0.0,0.0,0.0,0.0,4.24,0.0,5.37,14.31
1978,5.333328,100.85674,99.6,1.52,0.0,0.0,0.05,3.98,0.03,7.56,6.4,1.42
1979,5.333328,100.93988,105.79,1.13,0.0,0.0,0.0,0.11,0.17,0.35,2.48,0.0
1980,5.333328,101.02302,32.26,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
1981,5.333328,101.10615,9.08,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06
1982,5.333328,101.189285,11.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.01
1983,5.333328,101.27242,1.55,0.03,0.0,0.0,0.0,0.06,0.0,0.0,2.47,0.29
1984,5.333328,101.35556,0.29,0.05,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.44
1985,5.333328,101.4387,6.67,0.02,0.06,0.0,0.02,0.0,0.03,0.0,0.04,5.76
1986,5.333328,101.52183,10.99,0.0,3.38,0.0,2.34,0.0,1.61,0.0,0.48,1.73
1987,5.333328,101.604965,4.58,0.0,0.05,0.0,0.02,0.0,0.21,0.0,0.8,0.38
1988,5.333328,101.6881,4.92,1.46,0.0,0.0,0.03,2.77,0.0,0.05,0.65,2.21
1989,5.333328,101.77124,23.92,0.0,0.0,0.0,3.81,0.01,0.0,0.8,0.08,0.6
1990,5.333328,101.85438,19.9,0.0,0.0,0.0,0.02,0.0,0.07,0.84,0.56,1.19
1991,5.333328,101.93751,0.91,0.0,0.0,0.0,0.0,0.06,0.03,1.8,0.49,0.82
1992,5.333328,102.020645,0.52,0.0,0.0,0.0,0.0,0.0,0.01,3.53,0.14,0.82
1993,5.333328,102.10378,0.03,0.16,0.13,0.06,0.0,0.11,0.19,13.05,0.0,8.79
1994,5.333328,102.18692,0.02,0.02,0.02,0.02,0.0,0.0,0.02,17.95,0.0,21.38
1995,5.333328,102.27006,0.58,0.0,0.18,0.0,0.0,0.01,0.09,11.18,0.0,15.25
1996,5.333328,102.35319,13.6,0.07,0.25,0.0,0.0,0.0,7.71,2.67,0.0,8.45
1997,5.333328,102.436325,0.81,3.16,0.0,0.03,0.0,0.01,5.36,0.26,0.05,7.4
1998,5.333328,102.51946,0.73,1.34,0.04,0.0,0.0,0.0,1.1,0.05,0.3,0.04
1999,5.333328,102.6026,0.09,0.0,0.03,0.0,0.04,0.25,2.41,5.06,0.24,0.43
2000,5.333328,102.68574,0.92,0.24,0.07,0.13,0.08,0.61,0.52,0.75,0.1,0.88
2001,5.333328,102.76887,0.23,0.02,0.03,0.0,0.0,0.0,0.09,0.22,0.51,0.06
2002,5.333328,102.852005,8.5,0.0,0.39,0.01,0.0,0.0,8.56,0.11,0.45,0.1
2003,5.333328,102.93514,0.14,0.6,0.03,0.0,0.05,0.0,0.01,0.41,0.29,0.03
2004,5.333328,103.01828,0.03,0.02,0.16,0.0,0.07,0.01,0.36,1.81,0.05,0.09
2005,5.333328,103.10142,0.96,0.0,0.12,0.0,0.01,0.19,0.21,0.03,0.18,0.02
2006,5.333328,103.18455,0.11,0.22,0.16,0.0,0.05,0.0,0.12,0.1,0.12,0.0
